artist,title,key,song_url,artist_url
Billie Eilish,COPYCAT,82375320,608e4aadf30fe6a06d2fbcc59fdea61e13e740b2,bcf71477d890a736eb769dc5f8af4e7d28278824
Taylor Swift,Cornelia Street,82263231,6fbab5ccb813860128757c3dbc1701f35f2b31ed,62b33d12e2b9a033cf77585f6e3d4b2c6b3a63a1
Michael Jackson,Dangerous,93112684,1a72e9ccd63862316734be7bfdbf11326a50f486,d8e62447a338a882b490460da20e90aac6d60ae7
VIEWS with David Dobrik and Jason Nash,"David and Jason's $100,000 Bet",30613049,,
VIEWS with David Dobrik and Jason Nash,David Meets Robert Downey Jr.,12893601,,
VIEWS with David Dobrik and Jason Nash,David Turned Down a Free Ferrari,43422252,,
VIEWS with David Dobrik and Jason Nash,David’s Most Embarrassing Moment,23309448,,
Taylor Swift,Daylight,39175010,0e018bc3ee053d807840896f19e71349c0680dd7,62b33d12e2b9a033cf77585f6e3d4b2c6b3a63a1
Madison Beer,Dead,61457369,1bf05fcb8c86a8c6a308fa2a4974523059ec0bff,255476a832d9647d73ed03ae51727cb911c565df
VIEWS with David Dobrik and Jason Nash,Dealing Drugs in Miami,32121618,,
KREAM,Decisions (feat. Maia Wright),84421433,056f28dc19595e985a1e5a2ee24fec7d4c201cff,1eef03e6bd6ab5358223beaef37f32f15fb92590
Luis Fonsi,Despacito - Remix,59947872,01f2b0e71b6ac51b5aada80ff829c9027df5de8b,6004641991ca63396cccdd8553f9120d69ea58d0
Imagine Dragons,Digital,52158077,7f538f37efa5e099ba7ad81f71aef10648c2da20,a63ba37dc90f583e8d82ea2bc7fc6a027c71d912
AllttA,Disarm (fg. VI),19747133,92ac675c0a374bb61fa5a9eadc938cfa04714adc,7886e77283859d10a57924b3085a8766d0d461ff
Michael Jackson,Don't Stop 'Til You Get Enough - Single Version,75398750,,
Joakim Karud,Dreams,60862270,46f3831fe907b5b98bc933e5a27f4a5252fc3104,d8e62447a338a882b490460da20e90aac6d60ae7
Timecop1983,Dreams (feat. Dana Jean Phoenix),35315888,6c3182f774b24c904fcbdbaa4dc942cb1dbcda8c,b6fcac7135efbae0fbf5b4916a47b1cd5e7262b8
Lil Baby,Drip Too Hard (Lil Baby & Gunna),47862414,418f885b9ea44980d1583006514339c24a5aac9b,98f92a703f2b66b30a66e561ef980583323fb9cc
AllttA,Drugs,80826091,665203b29b246e9defc292f57b16c8efd62eaba7,d763de4ee1f230d55719b5fcccd76984fcc2d290
ZAYN,Dusk Till Dawn - Radio Edit,72628320,e2e03acfd38d7cfa2baa924e0e9c7a80f9b49137,90e30d448412c75b896da19a68db1da01ed99133
Lauv,Easy Love,33786770,79fd7debbc7b26c8acb5448a13e5bc4cc11c3225,d763de4ee1f230d55719b5fcccd76984fcc2d290
Recode Decode,"Elon Musk on Tesla’s crazy year, dying on Mars and taking Saudi money",53515863,,
Bon Appétit Foodcast,Episode 235: The Fall Playbook,95895490,,
A$AP Rocky,Everyday,28031331,32ad75dd8859f209ddc0e849a096cd510ef6f5b5,efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db
Survivor,Eye of the Tiger,47896777,9e37f230afd37042e49f3d144c3b94e0b39ef8ba,da30acd2c9d0f32f5f5a2d69f32c2d30335466b5
Taylor Swift,False God,75972445,c56e253e331fd308ae5114931649fdb827275116,62b33d12e2b9a033cf77585f6e3d4b2c6b3a63a1
Iggy Azalea,Fancy,48468347,8396dd381cd01facaa81952db1d78ea24fc8e7cc,6b7377383979d8d8985786c1489503b356a55146
Solomun,Friends,74059927,99b833cf96a8b56040859443d8688a2e322c6667,65f40b9a99ebb96921d5366537cdff7d5661d914
Sia,Genius,68781645,3b9df60fe4ec5c9643c052a1a0a8dbb88d544a4d,652b6bb0dfaf8aa444f4414ee018699260e74306
VIEWS with David Dobrik and Jason Nash,Girls Grabbing David’s Ass,93605919,,
Kiiara,Gold,58751867,32a14fb5e7a1f6aac204175c65c7067c9b5e0075,a12d8543e28d71d9f1e7f5f363c1a6c73316f9e6
Macklemore,Good Old Days (feat. Kesha),76544646,382e98fe869bf3ce35acf0f01b09cc199a3292be,548c808ed49b59bf73155e0e4de76f74406a778e
Alessia Cara,Growing Pains,32107099,77574243ede6a10748c63c611e3991b2d7317b8c,56dcc0e8f919ea86b139b4ccd084439e10a8704e
Marshmello,Happier,95400081,f59db3db3ac00c3531023b6c486bce473715e220,65f40b9a99ebb96921d5366537cdff7d5661d914
Imagine Dragons,Hear Me,71968705,5c37ccee8bd2df57cb152763fce422f51f550589,d8e62447a338a882b490460da20e90aac6d60ae7
Panic! At The Disco,"Hey Look Ma, I Made It",81604167,724c46d8f0fb7ad7277eb244f1f865d33cd1f246,58518a04cdd1f20a24cf0545838f3a7b775f8080
Daya,Hide Away,54155056,9f08a24048a8c4486b0ecaeb8b50ffc24b104c9e,6dcfbf8e78a3dc84e2535db44a0a062d6ccf5980
Panic! At The Disco,High Hopes,77532935,f6404b1b3199442271c17d9e1461c3f2a52018f8,58518a04cdd1f20a24cf0545838f3a7b775f8080
Lorde,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",87064514,9c994fc23f51775f7ff7ebfcba8f5064d4d67f9d,d25fc756cd04c8b3ea196b7c07c6d057685cc405
Eagles,Hotel California - 2013 Remaster,88128008,50e82c99c20ffa4223e82250605bbd8500cb3928,6b215464b769958ef1d7d9f163e3f49ebacf8842
Taylor Swift,I Forgot That You Existed,40083126,8e77ad1da5fad8a67c32beb74c6d8245c89a75a0,62b33d12e2b9a033cf77585f6e3d4b2c6b3a63a1
Lauv,I Like Me Better,71855646,fa069a3be2d69aab5378b55f6c66d8b3eff1a6d3,d763de4ee1f230d55719b5fcccd76984fcc2d290
Icona Pop,I Love It (feat. Charli XCX),64976640,35149f91f3f5689e5ea40adb1e518b852aee5f79,30ea1d461c1614d8f02fa2a02bd22b9d067816c1
Billie Eilish,i love you,40768645,06503729fb99a9072fe40c9d529743eb4c9f6a59,bcf71477d890a736eb769dc5f8af4e7d28278824
Charlie Puth,I Warned Myself,59799653,b4185f469a9b8997d96e5835320cdb91fe89d724,6402030b18deb0ba5d7cdbf2e6727a1f36c86030
AJR,I'm Not Famous,79728468,e4907a1a9a517141409f5fe7abd283a700433fb4,b3c2b85c77fa64f2f6660c56025116bb7c232f5d
Jaden,Icon,63278292,553a549d8851db9b4c69a60631d0ddf457d37bb7,64829357ce5ba7e8e7d1aebf19fbde50a36cf885
Ukiyo,Idk,23472663,b54359c333040a8efbeed96efde451e2524aa6be,adf07b39b33a244d036cd8e92f2bef4f3dbca7ab
Billie Eilish,ilomilo,20343732,0c231d89ded60a722669930c17211b0cb9186b2d,bcf71477d890a736eb769dc5f8af4e7d28278824
Shawn Mendes,In My Blood,71638783,7d466be7812a7d75fb5b066c0facf8575d2ec187,6bd59cfbd3e1e6394af710bddcd62999aae31c6f
Waveform: The MKBHD Podcast,"iPhone's Amazing New Camera, Tesla vs Porsche Round 2, & Google Pixel 4 Leaks",90115900,,
Tochi Raina,Kabira,89449664,91480be77bcf581bd3ae96f7acaf0cce23a26ecd,6def7d8a09c308330eb1d41ad6b1612838470656
Logic,Keanu Reeves,14919432,eb9ceea3a2abd320f574936d269568f6a72b9435,efa0b73c2cdaf40b1767b4b1e1254b1cfc5b51db
Dua Lipa,Kiss and Make Up,30301738,7328fdaa04a8b5cada8b8e95a3dfe59913f9183c,aa46a79617c6e05f61d2718b189d8fa0dc29863b
Pritam,Kyon,99273508,c2418a32a1e4780476aac73dd6ab7c6fe3043291,9b9643ab7444d6184d1b33e534cacc15c1e44186
Lennon Stella,La Di Da,84659338,1797c297de1a98969732c2f44625c6e2df91c85d,8ef56f746040c893dfc6cb4b7fa84ab5b9e45d25
Alec Benjamin,Let Me Down Slowly,47805749,a784e71dbc6c31f02d4ab06d36b472ecbddbaaf9,7462fd2119085da240ca5c9ceec4da40265754f0
Billie Eilish,listen before i go,82531864,df162bfd0308709df1f358567a5c5e83a0bfaf8b,bcf71477d890a736eb769dc5f8af4e7d28278824
Khalid,Location,39926524,d50dfb78af7cb29f6363ba1a0d2cbdd707ee137c,e52c824585bfeef4d674b509437120805300f557
Taylor Swift,London Boy,48391210,851167124a0e5e337a662b52a19989c72f5acc8d,62b33d12e2b9a033cf77585f6e3d4b2c6b3a63a1
A Boogie Wit da Hoodie,Look Back at It,61248511,1791d957e2bad3063228db3750f1f71670764842,b7d26110180d7fb07097570d96991be33436a56a
John Newman,Love Me Again,93074474,17e783811798c872107fa879719b729f1610c8dd,acaf47cb2877299eacb302a4bddb2f0e4d3ec45a
Billie Eilish,lovely (with Khalid),89188110,667d929febdda3096a047d179d3819a2182595de,bcf71477d890a736eb769dc5f8af4e7d28278824
Taylor Swift,Lover,46318221,829a236dfbd40e0d423915a352c2d90b959996da,62b33d12e2b9a033cf77585f6e3d4b2c6b3a63a1
Timecop1983,Lovers (feat. Seawaves),45137805,23403c7f21afe1eddc65faa27b5ba7c93e827e5b,b6fcac7135efbae0fbf5b4916a47b1cd5e7262b8
Imagine Dragons,Machine,11798509,4d9606979b5c6e138811ef7d90c10efc4cfe4fcf,3cc72d9980641a907e68e30b595c3975d6c5e5d0
Big Shaq,Man's Not Hot,62905119,bbfced4cc24af977bebed1105b9d3d9a8596f65b,e5f5bfe27c44e6187a03145c458e706efe2bc7bb
Mohit Chauhan,Masakali,98524456,c143ef219a373a08965713da4f7eddbf4181471f,c3c0d8fef119287088b2d96ac77d5661053fcafc
Bad Bunny,MIA (feat. Drake),82784186,1aa25af8a24b4c54dad8958fe3478b78ce5088bb,22590f4021a00d1cad0821cc46a54395960342ee
Jigitz,Mia Wallace,24177873,174617a203d8ab1b4eb3b14188e2f273ac0e0434,53e1a46ac3734431e08853cb67e6ed5a1bcff543
Taylor Swift,Miss Americana & The Heartbreak Prince,10326423,c1942e07db09187b524fdecd9582ce24c2e179df,62b33d12e2b9a033cf77585f6e3d4b2c6b3a63a1
Pink Floyd,Money,87438969,b646c809227bb466c7a365469e66693c34d820c2,012ecd119617ac24ab56620ace4b81735b172686
AllttA,Muggsy Bogues (fg. V),36429241,8f9724bb097b5a5623b6cc4dd76851c87b6ac1ff,7886e77283859d10a57924b3085a8766d0d461ff
Billie Eilish,my strange addiction,83826261,f7a6d7d8efcd88527c89dc7f22829a0166936735,bcf71477d890a736eb769dc5f8af4e7d28278824
Imagine Dragons,Natural,81244967,096c8cc00ba441a1dada65388c088691f55503e5,01b36ca0f45f2f15117022a2754287a6ca1acdcc
Confidently Insecure,Ned exposes the struggles from the biggest year of his life | NED FULMER | Confidently Insecure,38351784,,
AJR,No Grass Today,94260837,c32ec9fb0c3578286830d4e734d45370a01ab0f7,c3c913b76f3c7f6de6c464ac1ae357a412adf79f
Galantis,No Money,85000755,fe269d15b08ee08b10c9fc04c5ed06decaf90ea8,5f57c69e2c34edb9847af7ada2e67449d1754df1
bülow,Not A Love Song,50006028,0bd64f208d7919fe59ed24bb277b2e33f0dafa63,905cd3f90f59fbbb07465029d17028b8ee36ff9a
Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),78244801,d77c0f82619faf3fa4d6a34a35938820b3389ae9,d91845f215e0a90b0d4b03bf930221fdf2316b97
Imagine Dragons,Nothing Left To Say / Rocks,16650633,a000886c326c309822507ac533317b9aceae834c,01b36ca0f45f2f15117022a2754287a6ca1acdcc
Billie Eilish,ocean eyes,82452496,2213085e3d5611f116df5c3fa3e27086505977b3,bcf71477d890a736eb769dc5f8af4e7d28278824
Lil Nas X,Old Town Road - Remix,99377517,d94ec2ebe62fd52cf038760f57c251c145346bb2,12d5ab979779aa41e697ce823328d527e643e4cf
20syl,Ongoing Thing,27039464,57d9e905dee5fde54b6353f61b242d72419f50c4,7f878e01ac715e2b0d636b5372598a9b648e9aa9
Imagine Dragons,Only,43091228,98a4739215b9da75a3efb07ca555fc1c89053273,a6607686d8bb0913324c84360ee921e94c5aadf3
Au/Ra,Panic Room,75777987,99e4d79bdacf4ffc5b3fb39f2106ea33de43b3df,786f6cf28cd6ee3da8c6bf16e6ed4eb37018b939
Taylor Swift,Paper Rings,18694276,a4ef18c89b7ab4b2b38aca63e53781ffe380ed27,62b33d12e2b9a033cf77585f6e3d4b2c6b3a63a1
Sultana,Patakha Guddi,59044739,4ec69e2c904482f44257fc288f8515199462617f,ab67616d0000b27332e699f5731628fe3b0f168d
VIEWS with David Dobrik and Jason Nash,Pitching Movie To Hollywood Director,72882531,,
VIEWS with David Dobrik and Jason Nash,Putting Peanut Butter On My Weiner,45512615,,
Kygo,Raging,54916841,5990c6b9266413c300d7b36d17248d891504e1ab,1caaca2be637b0c56bb0ede637e36a8bcca149d1
Vance Joy,Riptide,71382984,0dd45171d094ca8d374219054879662fe7982462,7d186c3a80955b82a8cc46fe86bdf305478629e8
Lorde,Royals,32001796,bc4e8f47f5aa5b0b9a4fe1a25dfbd3b688bbfec5,d25fc756cd04c8b3ea196b7c07c6d057685cc405
Confidently Insecure,RU A Top Or Bottom? | EUGENE LEE YANG,98608225,,
The Pharcyde,Runnin' - Instrumental,52286055,712854ef5a5e26aa1a12a1b72b750bb3137d2ec3,db124909dcc277881bf55ed159bd417d82e2ced1
Kailash Kher,Saiyyan,80478071,56c51df9689cf390d0e333279cc9566f1d2f0af3,a4596839a4c22e868d6d1cbf483342fdfbde2a52
Robin Schulz,Same - Original Mix,65788922,12ab3e121a3f64d3220b592a6aea4d27f13044fd,6a285d263fe18de0f32e54dbfc6356099dedb5f2
Shakka,Say Nada,91649603,2105da2ded836177c30527f916489f1315e98a2f,4278fceb2dd0dc5a3f598e85282d414b35ab192f
VIEWS with David Dobrik and Jason Nash,Saying Goodbye to His Kids,56108606,,
